,Index,header,NumberofInstances,Area,NumberofAttributes,DateDonated,MissingValues,NumberofWebHits,multivariate_data,time_series_data,data_generator_data,domain_theory_data,image_data,relational_data,sequential_data,spatial_data,univariate_data,spatio_temporal_data,text_data,transactional_data,num_data_characteristics,categorical_attributes,real_attributes,integer_attributes,no_listed_attributes,num_attribute_characteristics,causal_discover_task,classification_task,regression_task,function_learning_task,reccomendation_task,description_task,relational_learning_task,no_given_task,clustering_task,num_associated_tasks,source_institution_places,year_donated,year_month_donated,DatasetAge,DatapointCount,data_ext_url,small,dataset_URL,data_folder,shortname,dataset_count,max_size,sum_sizes,Percent of Summed File Sizes in Bytes,Percent of Summed Row Counts,Percent of Summed Datapoint Counts
420,233,Thoracic Surgery Data Data Set,470,Life,17,11/13/2013,No,100717,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,0,1,0,0,0,0,0,0,0,2,"[['Wroclaw Medical University', 'Wroclaw', 'Poland', 'POL'], ['Wroclaw University of Technology', 'Wroclaw', 'Poland', 'POL']]",2013,13-Nov,7,7990.0,"[['ThoraricSurgery.arff', '23K']]",0,Thoracic+Surgery+Data,/00277/,00277,1,23000,23000,2.221490119078225e-07,1.4514704618719832e-06,1.69580424267801e-10
421,351,Thyroid Disease Data Set,7200,Life,21,1/1/1987,No,237967,1,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,2,0,1,0,0,0,0,0,0,0,2,,1987,Jan-87,33,151200.0,"[['HELLO', '3K'], ['Index', '1K'], ['allbp.data', '236K'], ['allbp.names', '866B'], ['allbp.test', '82K'], ['allhyper.data', '234K'], ['allhyper.names', '861B'], ['allhyper.test', '81K'], ['allhypo.data', '237K'], ['allhypo.names', '894B'], ['allhypo.test', '82K'], ['allrep.data', '235K'], ['allrep.names', '868B'], ['allrep.test', '81K'], ['ann-Readme', '4K'], ['ann-test.data', '235K'], ['ann-thyroid.names', '4K'], ['ann-train.data', '258K'], ['dis.data', '234K'], ['dis.names', '824B'], ['dis.test', '81K'], ['hypothyroid.data', '213K'], ['hypothyroid.names', '574B'], ['new-thyroid.data', '4K'], ['new-thyroid.names', '2K'], ['sick-euthyroid.data', '215K'], ['sick-euthyroid.names', '577B'], ['sick.data', '233K'], ['sick.names', '818B'], ['sick.test', '81K'], ['thyroid.theory', '45K'], ['thyroid0387.data', '754K'], ['thyroid0387.names', '2K']]",1,Thyroid+Disease,/thyroid-disease/,thyroid-disease,1,754000,3643282,7.28262412949992e-06,2.2235292181868682e-05,3.209081370374407e-09
422,371,Tic-Tac-Toe Endgame Data Set,958,Game,9,8/19/1991,No,242052,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,"[['Johns-Hopkins University', 'Baltimore, MD', 'United States', 'USA']]",1991,Aug-91,29,8622.0,"[['Index', '126B'], ['tic-tac-toe.data', '25K'], ['tic-tac-toe.names', '3K']]",1,Tic-Tac-Toe+Endgame,/tic-tac-toe/,tic-tac-toe,1,25000,28126,2.414663172911114e-07,2.9585291541986383e-06,1.8299404481063583e-10
423,271,Trains Data Set,10,Other,32,6/24/1994,No,154933,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,"[['George Mason University', 'Fairfax, VA', 'United States', 'USA']]",1994,Jun-94,26,320.0,"[['Index', '274B'], ['east-west.info', '2K'], ['trains-original.data', '6K'], ['trains-transformed.data', '1K'], ['trains.names', '6K'], ['trains.supplement', '14K'], ['trains.tar.Z', '16K']]",1,Trains,/trains/,trains,1,16000,45274,1.545384430663113e-07,3.0882350252595387e-08,6.7917066039669995e-12
424,215,Travel Reviews Data Set,980,Other,11,12/19/2018,No,70477,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,,2018,18-Dec,2,10780.0,"[['tripadvisor_review.csv', '55K']]",1,Travel+Reviews,/00484/,00484,1,55000,55000,5.312258980404451e-07,3.026470324754348e-06,2.287956162211383e-10
425,25,TTC-3600: Benchmark dataset for Turkish text categorization Data Set,3600,Computer,4814,2/8/2017,No,14579,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,"[['Celal Bayar University', 'Manisa', 'Turkey', 'TUR']]",2017,17-Feb,3,17330400.0,"[['TTC-3600%20Turkish%20Text%20Classification%20Dataset.rar', '2M']]",0,TTC-3600%3A+Benchmark+dataset+for+Turkish+text+categorization,/00407/,00407,1,2000000,2000000,1.9317305383288913e-05,1.1117646090934341e-05,3.678218504043428e-07
426,135,Turkiye Student Evaluation Data Set,5820,Other,33,9/1/2013,No,99876,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,"[['Rochester Institute of Technology', 'Rochester, NY', 'United States', 'USA'], ['Gazi University', 'Ankara', 'Turkey', 'TUR']]",2013,13-Sep,7,192060.0,"[['turkiye-student-evaluation_R_Specific.csv', '421K'], ['turkiye-student-evaluation_generic.csv', '382K']]",1,Turkiye+Student+Evaluation,/00262/,00262,1,421000,803000,4.066292783182316e-06,1.7973527847010518e-05,4.076297407368443e-09
427,336,TV News Channel Commercial Detection Dataset Data Set,129685,Computer,12,3/27/2015,No,72227,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,"[['Indian Institute of Technology', 'Guwahati', 'India', 'IND']]",2015,15-Mar,5,1556220.0,"[['TV_News_Channel_Commercial_Detection_Dataset.zip', '61M']]",0,TV+News+Channel+Commercial+Detection+Dataset,/00326/,00326,1,61000000,61000000,0.0005891778141903118,0.0004004977592507833,3.302934266007976e-08
428,108,Twenty Newsgroups Data Set,20000,Other,0,9/9/1999,No,114232,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,"[['Carnegie-Mellon University', 'Pittsburgh, PA', 'United States', 'USA']]",1999,Sep-99,21,0.0,"[['20_newsgroups.tar.gz', '16M'], ['20newsgroups.data.html', '4K'], ['20newsgroups.html', '895B'], ['mini_newsgroups.tar.gz', '1M']]",0,Twenty+Newsgroups,/20newsgroups-mld/,20newsgroups-mld,1,16000000,17004895,0.0001545384430663113,6.176470050519077e-05,0.0
429,9,Twin gas sensor arrays Data Set,640,Computer,480000,5/19/2016,No,47611,1,1,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,"[['Institute for Bioengineering of Catalonia', 'Barcelona', 'Spain', 'ESP'], ['Institute of Bioengineering of Catalonia (IBEC)', 'Barcelona', 'Spain', 'ESP']]",2016,16-May,4,307200000.0,"[['data1.zip', '194M']]",0,Twin+gas+sensor+arrays,/00361/,00361,1,194000000,194000000,0.0018737786221790244,1.9764704161661047e-06,6.520038339808319e-06
430,268,Twitter Data set for Arabic Sentiment Analysis Data Set,2000,Social,2,4/11/2014,No,90919,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,"[['Jordan University of Science and Technology', 'Irbid', 'Jordan', 'JOR']]",2014,14-Apr,6,4000.0,"[['Twitter.rar', '265K']]",0,Twitter+Data+set+for+Arabic+Sentiment+Analysis,/00293/,00293,1,265000,265000,2.5595429632857808e-06,6.176470050519078e-06,8.489633254958749e-11
431,397,UbiqLog (smartphone lifelogging) Data Set,9782222,Computer,0,6/16/2016,No,30464,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,"[['University of California Riverside', 'Riverside, CA', 'United States', 'USA']]",2016,16-Jun,4,0.0,"[['UbiqLog4UCI.zip', '61M']]",0,UbiqLog+%28smartphone+lifelogging%29,/00369/,00369,1,61000000,61000000,0.0005891778141903118,0.030209800605264417,0.0
432,484,UJI Pen Characters (Version 2) Data Set,11640,Computer,0,1/22/2009,No,65185,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,"[['Universitat Jaume I', 'Valencia', 'Spain', 'ESP']]",2009,9-Jan,11,0.0,"[['uji2.names', '11K'], ['ujipenchars2.txt', '6M']]",0,UJI+Pen+Characters+%28Version+2%29,/uji-penchars/version2/,uji-penchars/version2,1,6000000,6011000,5.795191614986674e-05,3.5947055694021037e-05,0.0
433,128,UJI Pen Characters Data Set,1364,Computer,0,6/1/2007,No,97231,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,"[['Universitat Jaume I', 'Valencia', 'Spain', 'ESP']]",2007,7-Jun,13,0.0,"[['UJIpenchars-w01', '67K'], ['UJIpenchars-w02', '70K'], ['UJIpenchars-w03', '84K'], ['UJIpenchars-w04', '71K'], ['UJIpenchars-w05', '60K'], ['UJIpenchars-w06', '68K'], ['UJIpenchars-w07', '86K'], ['UJIpenchars-w08', '114K'], ['UJIpenchars-w09', '75K'], ['UJIpenchars-w10', '70K'], ['UJIpenchars-w11', '90K'], ['uji.names', '10K']]",0,UJI+Pen+Characters,/uji-penchars/version1/,uji-penchars/version1,1,114000,865000,1.101086406847468e-06,4.212352574454011e-06,0.0
434,211,UJIIndoorLoc Data Set,21048,Computer,529,9/18/2014,No,97057,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,0,1,1,0,0,0,0,0,0,2,"[['Universitat Politecnica de Catalunya', 'Barcelona', 'Spain', 'ESP'], ['Universitat Jaume I', 'Valencia', 'Spain', 'ESP']]",2014,14-Sep,6,11134392.0,"[['UJIndoorLoc.zip', '1M']]",0,UJIIndoorLoc,/00310/,00310,1,1000000,1000000,9.658652691644457e-06,6.500117081166277e-05,2.3631726149236665e-07
435,279,UJIIndoorLoc-Mag Data Set,40000,Computer,13,9/10/2015,No,42843,1,1,0,0,0,0,1,0,0,0,0,0,3,0,1,1,0,2,0,1,1,0,0,0,0,0,1,2,"[['Universitat Jaume I', 'Valencia', 'Spain', 'ESP']]",2015,15-Sep,5,520000.0,"[['UJIIndoorLoc-Mag-forUCI.zip', '1M']]",0,UJIIndoorLoc-Mag,/00343/,00343,1,1000000,1000000,9.658652691644457e-06,0.00012352940101038155,1.1036523231446374e-08
436,181,Ultrasonic flowmeter diagnostics Data Set,540,Computer,173,1/13/2018,No,16637,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,"[['Coventry University', 'Coventry', 'United Kingdom', 'GBR']]",2018,18-Jan,2,93420.0,"[['Flowmeters.zip', '74K']]",0,Ultrasonic+flowmeter+diagnostics,/00433/,00433,1,74000,74000,7.147402991816897e-07,1.667646913640151e-06,1.9827538466956157e-09
437,3,University Data Set,285,Other,17,7/1/1988,Yes,220698,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0,1,0,0,0,0,0,0,0,2,,1988,Jul-88,32,4845.0,"[['Index', '123B'], ['university.data', '156K'], ['university.names', '1K']]",1,University,/university/,university,1,156000,157123,1.5067498198965351e-06,8.801469821989686e-07,1.0283068280068785e-10
438,21,University of Tehran Question Dataset 2016 (UTQD.2016) Data Set,1175,Other,3,9/27/2017,Yes,12470,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,"[['University of Tehran', 'Tehran', 'Iran', 'IRN'], ['Amirkabir University of Technology', 'Tehran', 'Iran', 'IRN']]",2017,17-Sep,3,3525.0,"[['UTQD.2016', '106K']]",0,University+of+Tehran+Question+Dataset+2016+%28UTQD.2016%29,/00425/,00425,1,106000,106000,1.0238171853143124e-06,3.6286761546799584e-06,7.481489305932397e-11
439,129,Urban Land Cover Data Set,168,Physical,148,3/27/2014,No,46854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,"[['Institute for Global Environmental Strategies', 'Kamiyamaguchi', 'Japan', 'JPN']]",2014,14-Mar,6,24864.0,"[['Urban%20land%20cover.zip', '141K']]",0,Urban+Land+Cover,/00295/,00295,1,141000,141000,1.3618700295218683e-06,5.188234842436025e-07,5.277156031282358e-10
440,126,URL Reputation Data Set,2396130,Computer,3231961,10/15/2009,No,138461,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,2,0,1,0,0,0,0,0,0,0,2,"[['University of California, San Diego', 'San Diego, CA', 'United States', 'USA']]",2009,9-Oct,11,7740000000000.0,"[['url.names', '1K'], ['url_svmlight.tar.gz', '233M']]",0,URL+Reputation,/url/,url,1,233000000,233001000,0.0022504660771531584,0.007399812591075139,0.1642744034834518
441,170,User Identification From Walking Activity Data Set,0,Other,0,3/2/2014,No,73025,0,1,0,0,0,0,1,0,1,0,0,0,3,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,"[['Computer Vision Center', 'Barcelona', 'Spain', 'ESP']]",2014,14-Mar,6,0.0,"[['User%20Identification%20From%20Walking%20Activity.zip', '1M']]",0,User+Identification+From+Walking+Activity,/00286/,00286,1,1000000,1000000,9.658652691644457e-06,0.0,0.0
442,111,User Knowledge Modeling Data Set,403,Computer,5,6/26/2013,No,126250,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,"[['Karadeniz Technical University', 'Trabzon', 'Turkey', 'TUR'], ['Gazi University', 'Ankara', 'Turkey', 'TUR']]",2013,13-Jun,7,2015.0,"[['Data_User_Modeling_Dataset_Hamdi%20Tolga%20KAHRAMAN.xls', '56K']]",0,User+Knowledge+Modeling,/00257/,00257,1,56000,56000,5.408845507320896e-07,1.2445587151795942e-06,4.27665275218547e-11
443,194,"USPTO Algorithm Challenge, run by NASA-Harvard Tournament Lab and TopCoder    Problem: Pat Data Set",306,Other,5,10/13/2013,No,33422,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,,2013,13-Oct,7,1530.0,"[['Data.zip', '135M'], ['README.txt', '2K'], ['SourceCode.zip', '766K']]",0,USPTO+Algorithm+Challenge%2C+run+by+NASA-Harvard+Tournament+Lab+and+TopCoder++++Problem%3A+Pat,/00268/,00268,1,135000000,135768000,0.0013039181133720015,9.449999177294189e-07,3.2472847200217213e-11
444,207,Vertebral Column Data Set,310,Other,6,8/9/2011,No,170386,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,"[['Federal University of Ceará', 'Fortaleza', 'Brazil', 'BRA']]",2011,11-Aug,9,1860.0,"[['vertebral_column_data.zip', '32K']]",0,Vertebral+Column,/00212/,00212,1,32000,32000,3.090768861326226e-07,9.57352857830457e-07,3.947679463555818e-11
445,292,Vicon Physical Action Data Set Data Set,3000,Physical,27,7/27/2011,No,52601,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,"[['University of Essex', 'Colchester', 'United Kingdom', 'GBR']]",2011,11-Jul,9,81000.0,"[['Vicon%20Physical%20Action%20Data%20Set.rar', '12M']]",0,Vicon+Physical+Action+Data+Set,/00214/,00214,1,12000000,12000000,0.00011590383229973348,9.264705075778617e-06,1.7191507341291466e-09
446,63,Victorian Era Authorship Attribution Data Set,93600,Computer,1000,5/31/2018,No,16425,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,,2018,18-May,2,93600000.0,"[['Data%20Description.pdf', '90K'], ['dataset.zip', '156M']]",0,Victorian+Era+Authorship+Attribution,/00454/,00454,1,156000000,156090000,0.0015067498198965351,0.00028905879836429283,1.9865741816603473e-06
447,430,Wall-Following Robot Navigation Data Data Set,5456,Computer,24,8/4/2010,No,62588,1,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,"[['Federal University of Ceará', 'Fortaleza', 'Brazil', 'BRA']]",2010,10-Aug,10,130944.0,"[['AllData.zip', '312K'], ['Wall-Following_Robot_Navigation.zip', '312K'], ['Wall-following.names', '8K'], ['sensor_readings_2.data', '146K'], ['sensor_readings_24.data', '855K'], ['sensor_readings_4.data', '215K']]",1,Wall-Following+Robot+Navigation+Data,/00194/,00194,1,855000,1848000,8.25814805135601e-06,1.6849410297816045e-05,2.7791663423432962e-09
448,92,Water Treatment Plant Data Set,527,Physical,38,6/1/1993,No,145232,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0,1,2,"[['Universitat Politecnica de Catalunya', 'Barcelona', 'Spain', 'ESP'], ['Universitat Autonoma de Barcelona', 'Barcelona', 'Spain', 'ESP']]",1993,Jun-93,27,20026.0,"[['Index', '138B'], ['water-treatment.data', '90K'], ['water-treatment.names', '11K']]",1,Water+Treatment+Plant,/water-treatment/,water-treatment,1,90000,101138,8.69278742248001e-07,1.627499858311777e-06,4.2503348890950977e-10
449,386,Wave Energy Converters Data Set,288000,Computer,49,6/30/2019,Yes,17675,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,"[['Adelaide University', 'Adelaide', 'Australia', 'AUS']]",2019,19-Jun,1,14112000.0,"[['WECs_DataSet.zip', '55M']]",0,Wave+Energy+Converters,/00494/,00494,1,55000000,55000000,0.000531225898040445,0.0008894116872747472,2.9951426123494466e-07
450,384,Waveform Database Generator (Version 1) Data Set,5000,Physical,21,11/10/1988,No,74614,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,"[['Wadsworth International Group', 'Belmont, CA', 'United States', 'USA']]",1988,Nov-88,32,105000.0,"[['Index', '277B'], ['waveform-+noise.c', '4K'], ['waveform-+noise.data.Z', '319K'], ['waveform-+noise.names', '1K'], ['waveform.c', '4K'], ['waveform.data.Z', '172K'], ['waveform.names', '1K']]",1,Waveform+Database+Generator+%28Version+1%29,/waveform/,waveform1,1,319000,501277,3.0811102086345816e-06,1.5441175126297693e-05,2.2285287294266715e-09
451,431,Waveform Database Generator (Version 2) Data Set,5000,Physical,40,11/10/1988,No,60447,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,"[['Wadsworth International Group', 'Belmont, CA', 'United States', 'USA']]",1988,Nov-88,32,200000.0,"[['Index', '277B'], ['waveform-+noise.c', '4K'], ['waveform-+noise.data.Z', '319K'], ['waveform-+noise.names', '1K'], ['waveform.c', '4K'], ['waveform.data.Z', '172K'], ['waveform.names', '1K']]",1,Waveform+Database+Generator+%28Version+2%29,/waveform/,waveform2,1,319000,501277,3.0811102086345816e-06,1.5441175126297693e-05,4.244816627479375e-09
452,278,Wearable Computing: Classification of Body Postures and Movements (PUC-Rio) Data Set,165632,Computer,18,4/9/2013,No,58904,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,2,0,1,0,0,0,0,0,0,0,2,"[['Pontifical Catholic University of Rio de Janeiro', 'Rio de Janeiro', 'Brazil', 'BRA']]",2013,13-Apr,7,2981376.0,"[['example-data.dat', '3K']]",0,Wearable+Computing%3A+Classification+of+Body+Postures+and+Movements+%28PUC-Rio%29,/00250/,00250,1,3000,3000,2.897595807493337e-08,0.000511510543703788,6.327697208783973e-08
453,152,Website Phishing Data Set,1353,Computer,10,11/2/2016,No,83416,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,"[['Auckland Institute of Studies', 'Auckland', 'New Zealand', 'NZL']]",2016,16-Nov,4,13530.0,"[['PhishingData.arff', '32K']]",0,Website+Phishing,/00379/,00379,1,32000,32000,3.090768861326226e-07,4.178381989176156e-06,2.871618448489797e-10
454,250,Weight Lifting Exercises monitored with Inertial Measurement Units Data Set,39242,Physical,152,11/24/2013,Yes,44682,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,"[['Pontifical Catholic University of Rio de Janeiro', 'Rio de Janeiro', 'Brazil', 'BRA'], ['Lancaster University', 'Lancaster', 'United Kingdom', 'GBR']]",2013,13-Nov,7,5964784.0,"[['Example_WearableComputing_weight_lifting_exercises_biceps_curl_variations.csv', '1M']]",0,Weight+Lifting+Exercises+monitored+with+Inertial+Measurement+Units,/00273/,00273,1,1000000,1000000,9.658652691644457e-06,0.00012118851886123483,1.2659707151261468e-07
455,40,WESAD (Wearable Stress and Affect Detection) Data Set,63000000,Computer,12,9/14/2018,No,37700,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,"[['Robert Bosch GmbH', 'Gerlingen', 'Germany', 'DEU']]",2018,18-Sep,2,756000000.0,"[['WESAD.txt', '145B']]",1,WESAD+%28Wearable+Stress+and+Affect+Detection%29,/00465/,00465,1,145,145,1.4005046402884462e-09,0.19455880659135097,1.6045406851872037e-05
456,356,Wholesale customers Data Set,440,Business,8,3/31/2014,No,344519,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,"[['Instituto Universitário de Lisboa', 'Lisboa', 'Portugal', 'PRT']]",2014,14-Mar,6,3520.0,"[['Wholesale%20customers%20data.csv', '14K']]",1,Wholesale+customers,/00292/,00292,1,14000,14000,1.352211376830224e-07,1.3588234111141971e-06,7.4708772643637e-11
457,8,wiki4HE Data Set,913,Social,53,5/4/2015,Yes,47677,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,"[['Universitat Oberta de Catalunya', 'Barcelona', 'Spain', 'ESP']]",2015,15-May,5,48389.0,"[['wiki4HE.csv', '97K']]",1,wiki4HE,/00334/,00334,1,97000,97000,9.368893110895123e-07,2.819558578061959e-06,1.0270121589354972e-09
458,173,Wilt Data Set,4889,Life,6,3/13/2014,No,59614,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,"[['Institute for Global Environmental Strategies', 'Kamiyamaguchi', 'Japan', 'JPN']]",2014,14-Mar,6,29334.0,"[['wilt.zip', '115K']]",0,Wilt,/00285/,00285,1,115000,115000,1.1107450595391124e-06,1.5098381038493886e-05,6.225872547523998e-10
459,325,Wine Data Set,178,Physical,13,7/1/1991,No,1452842,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,0,1,0,0,0,0,0,0,0,2,"[['Institute of Pharmaceutical and Food Analysis and Technologies', 'Genoa', 'Italy', 'ITA'], ['University of Genoa', 'Genoa', 'Italy', 'ITA']]",1991,Jul-91,29,2314.0,"[['Index', '105B'], ['wine.data', '10K'], ['wine.names', '2K']]",1,Wine,/wine/,wine,1,10000,12105,9.658652691644456e-08,5.497058344961979e-07,4.9112528379936364e-11
460,306,Wine Quality Data Set,4898,Business,12,10/7/2009,No,1267393,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,"[['University of Minho', 'Minho', 'Portugal', 'PRT'], ['University of Porto', 'Porto', 'Portugal', 'PRT']]",2009,9-Oct,11,58776.0,"[['winequality-red.csv', '82K'], ['winequality-white.csv', '258K'], ['winequality.names', '3K']]",1,Wine+Quality,/wine-quality/,wine-quality,1,258000,343000,2.49193239444427e-06,1.5126175153721222e-05,1.2474667104836385e-09
461,54,Wireless Indoor Localization Data Set,2000,Computer,7,12/4/2017,No,44669,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,"[['Qeexo Company', 'Mountain View, CA', 'United States', 'USA']]",2017,17-Dec,3,14000.0,"[['wifi_localization.txt', '60K']]",1,Wireless+Indoor+Localization,/00422/,00422,1,60000,60000,5.795191614986673e-07,6.176470050519078e-06,2.971371639235562e-10
462,244,WISDM Smartphone and Smartwatch Activity and Biometrics Dataset  Data Set,15630426,Computer,6,10/6/2019,No,55928,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,"[['Fordham University', 'The Bronx, NY', 'United States', 'USA']]",2019,19-Oct,1,93782556.0,"[['WISDM-dataset-description.pdf', '565K'], ['wisdm-dataset.zip', '295M']]",0,WISDM+Smartphone+and+Smartwatch+Activity+and+Biometrics+Dataset+,/00507/,00507,1,295000000,295565000,0.0028493025440351144,0.04827042903292735,1.990448765381578e-06
463,90,Yacht Hydrodynamics Data Set,308,Physical,7,1/3/2013,No,95331,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,"[['Technical University of Delft', 'Delft', 'Netherlands', 'NLD']]",2013,13-Jan,7,2156.0,"[['yacht_hydrodynamics.data', '11K']]",1,Yacht+Hydrodynamics,/00243/,00243,1,11000,11000,1.0624517960808901e-07,9.51176387779938e-07,4.575912324422766e-11
464,249,YearPredictionMSD Data Set,515345,Other,90,2/7/2011,No,177558,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,"[['Columbia University', 'New York, NY', 'United States', 'USA']]",2011,11-Feb,9,46381050.0,"[['YearPredictionMSD.txt.zip', '201M']]",0,YearPredictionMSD,/00203/,00203,1,201000000,201000000,0.0019413891910205357,0.001591506479092377,9.843952611997612e-07
465,367,Yeast Data Set,1484,Life,8,9/1/1996,No,307503,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,"[['Osaka University', 'Osaka', 'Japan', 'JPN'], ['University of California, Berkeley', 'Berkeley, CA', 'United States', 'USA']]",1996,Sep-96,24,11872.0,"[['yeast.data', '92K'], ['yeast.names', '3K']]",1,Yeast,/yeast/,yeast,1,92000,95000,8.8859604763129e-07,4.582940777485156e-06,2.5197231500717567e-10
466,259,YouTube Comedy Slam Preference Data Data Set,1138562,Computer,3,4/10/2012,No,92322,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,"[['Google, Inc.', 'Mountain View, CA', 'United States', 'USA']]",2012,12-Apr,8,3415686.0,"[['comedy_comparisons.zip', '6M']]",0,YouTube+Comedy+Slam+Preference+Data,/00223/,00223,1,6000000,6000000,5.795191614986674e-05,0.0035161470468295514,7.249480363524258e-08
467,264,YouTube Multiview Video Games Dataset Data Set,120000,Computer,1000000,10/16/2013,Yes,128065,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,2,0,1,0,0,0,0,0,0,1,2,"[['Google Inc.', 'Mountain View, CA', 'United States', 'USA']]",2013,13-Oct,7,120000000000.0,"[['dir_data.tar', '2G']]",0,YouTube+Multiview+Video+Games+Dataset,/00269/,00269,1,2000000000,2000000000,0.01931730538328891,0.00037058820303114467,0.002546889976487625
468,140,YouTube Spam Collection Data Set,1956,Computer,5,3/26/2017,No,81581,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,"[['Google, Inc.', 'Mountain View, CA', 'United States', 'USA']]",2017,17-Mar,3,9780.0,"[['YouTube-Spam-Collection-v1.zip', '159K']]",0,YouTube+Spam+Collection,/00380/,00380,1,159000,159000,1.5357257779714684e-06,6.040587709407658e-06,2.0757153308374143e-10
